target	Ls Radiance	Ls Derived Temperature	Lg	Lg Derived Temperature
foil	5.358700955	269.2	5.233624543	268
foil	5.253374711	268.2	5.119014919	266.9
foil	5.276109005	268.4	5.143752998	267.1
foil	5.227443716	267.9	5.090798385	266.6
foil	5.193924178	267.6	5.054324459	266.2
foil	5.334701946	269	5.207510279	267.7
foil	5.253406374	268.2	5.119049373	266.9
foil	5.256401019	268.2	5.122307964	266.9
foil	5.226784925	267.9	5.090081529	266.6
foil	5.306459505	268.7	5.176778569	267.4
foil	5.308178047	268.7	5.178648582	267.5
foil	5.305259561	268.7	5.175472863	267.4
foil	5.250587859	268.2	5.115982436	266.8
foil	5.314922234	268.8	5.185987197	267.5
foil	5.251175479	268.2	5.116621849	266.8
foil	5.199037886	267.7	5.059888886	266.3
foil	5.239902193	268.1	5.104354943	266.7
foil	5.358995098	269.2	5.233944612	268
foil	5.367611389	269.3	5.243320336	268.1
foil	5.283375029	268.5	5.151659444	267.2
foil	5.243121692	268.1	5.107858207	266.8
foil	5.335829421	269	5.208737128	267.8
foil	5.33363539	269	5.206349717	267.7
foil	5.251953359	268.2	5.117468291	266.9
foil	5.223797546	267.9	5.086830844	266.5
foil	5.274907921	268.4	5.142446051	267.1
foil	5.231488015	268	5.095199146	266.6
foil	5.333654848	269	5.20637089	267.7
foil	5.303937751	268.7	5.17403455	267.4
foil	5.388381471	269.5	5.265921078	268.3
foil	5.362375816	269.3	5.237623304	268
foil	5.219440987	267.9	5.082090301	266.5
foil	5.186561479	267.5	5.046312817	266.1
foil	5.242817677	268.1	5.107527396	266.8
foil	5.361590998	269.3	5.236769312	268
foil	5.392957926	269.6	5.270900899	268.4
foil	5.281047851	268.5	5.14912715	267.2
foil	5.358303378	269.2	5.233191924	268
foil	5.334729569	269	5.207540336	267.7
foil	5.305705965	268.7	5.175958613	267.4
foil	5.233919125	268	5.097844532	266.7
foil	5.331277036	269	5.203783499	267.7
foil	5.250346653	268.2	5.115719971	266.8
foil	5.232140048	268	5.095908649	266.6
foil	5.224833156	267.9	5.087957732	266.6
foil	5.302249314	268.7	5.172197295	267.4
foil	5.242371829	268.1	5.107042251	266.7
foil	5.304090517	268.7	5.17420078	267.4
foil	5.306225877	268.7	5.176524349	267.4
foil	5.199380186	267.7	5.060261356	266.3
foil	5.211477202	267.8	5.073424594	266.4
foil	5.396387231	269.6	5.27463246	268.4
foil	5.221739215	267.9	5.084591094	266.5
foil	5.392689976	269.6	5.270609332	268.4
foil	5.194676448	267.6	5.055143034	266.2
foil	5.362429503	269.3	5.237681723	268
foil	5.282527902	268.5	5.150737652	267.2
foil	5.355622557	269.2	5.230274817	268
foil	5.300918944	268.7	5.170749667	267.4
foil	5.243363667	268.1	5.108121509	266.8
foil	5.234609421	268	5.09859567	266.7
foil	5.389228914	269.5	5.266843214	268.3
foil	5.306972207	268.7	5.17733646	267.4
foil	5.368888438	269.3	5.244709943	268.1
foil	5.250286668	268.2	5.115654699	266.8
foil	5.362376683	269.3	5.237624247	268
foil	5.271876093	268.4	5.139147	267.1
foil	5.389178182	269.5	5.266788011	268.3
foil	5.218266328	267.9	5.080812109	266.5
foil	5.420978784	269.8	5.301391495	268.7
foil	5.366081244	269.3	5.241655325	268.1
foil	5.388375867	269.5	5.26591498	268.3
foil	5.187852153	267.6	5.04771725	266.2
foil	5.192223533	267.6	5.052473921	266.2
foil	5.329420713	268.9	5.201763561	267.7
foil	5.189429627	267.6	5.049433762	266.2
foil	5.245066489	268.1	5.109974417	266.8
foil	5.385770043	269.5	5.263079481	268.3
foil	5.244694257	268.1	5.109569376	266.8
foil	5.38228282	269.5	5.259284897	268.3
foil	5.331667715	269	5.204208613	267.7
foil	5.383831438	269.5	5.260970009	268.3
foil	5.222416326	267.9	5.085327885	266.5
foil	5.331732332	269	5.204278925	267.7
foil	5.222563134	267.9	5.085487632	266.5
foil	5.495953736	270.5	5.382974686	269.5
foil	5.337860573	269	5.210947305	267.8
foil	5.280303684	268.5	5.148317393	267.2
foil	5.222795703	267.9	5.0857407	266.5
foil	5.281958223	268.5	5.150117762	267.2
foil	5.390857803	269.5	5.268615672	268.3
foil	5.50356646	270.6	5.39125839	269.5
foil	5.727570442	272.7	5.635005922	271.9
foil	5.985687799	275.1	5.915873557	274.5
felt2	12.31624366	319.9	12.80440007	322.7
felt2	12.33595973	320	12.8258539	322.8
felt2	12.33527386	320	12.82510757	322.8
felt2	12.3075762	319.9	12.79496866	322.7
felt2	12.30008307	319.8	12.78681509	322.6
felt2	12.32587443	320	12.81487968	322.8
felt2	12.32194523	319.9	12.81060417	322.7
felt2	12.32753517	320	12.8166868	322.8
felt2	12.3123648	319.9	12.80017933	322.7
felt2	12.33029517	320	12.81969007	322.8
felt2	12.32497969	320	12.81390608	322.8
felt2	12.32255307	320	12.81126558	322.7
felt2	12.32961206	320	12.81894675	322.8
felt2	12.35482476	320.1	12.84638168	322.9
felt2	12.32615142	320	12.81518109	322.8
felt2	12.3212465	319.9	12.80984385	322.7
felt2	12.31661988	319.9	12.80480945	322.7
felt2	12.33991158	320.1	12.83015406	322.9
felt2	12.33792579	320	12.82799324	322.8
felt2	12.35110778	320.1	12.84233708	322.9
felt2	12.33526294	320	12.82509569	322.8
felt2	12.34737448	320.1	12.83827473	322.9
felt2	12.34225294	320.1	12.83270178	322.9
felt2	12.35693231	320.2	12.84867498	323
felt2	12.34808042	320.1	12.83904289	322.9
felt2	12.32880134	320	12.81806457	322.8
felt2	12.35104	320.1	12.84226333	322.9
felt2	12.35126018	320.1	12.84250292	322.9
felt2	12.33507366	320	12.82488973	322.8
felt2	12.34675706	320.1	12.83760289	322.9
felt2	12.32680686	320	12.8158943	322.8
felt2	12.37145771	320.2	12.86448064	323.1
felt2	12.3031034	319.8	12.79010163	322.6
felt2	12.32679173	320	12.81587783	322.8
felt2	12.34308031	320.1	12.83360208	322.9
felt2	12.34786011	320.1	12.83880317	322.9
felt2	12.31936233	319.9	12.80779361	322.7
felt2	12.32647143	320	12.8155293	322.8
felt2	12.33300439	320	12.82263807	322.8
felt2	12.30824443	319.9	12.79569579	322.7
felt2	12.33467414	320	12.82445499	322.8
felt2	12.31710344	319.9	12.80533563	322.7
felt2	12.30378285	319.8	12.79084097	322.6
felt2	12.31274256	319.9	12.80059038	322.7
felt2	12.31540937	319.9	12.80349224	322.7
felt2	12.32056003	319.9	12.80909688	322.7
felt2	12.30204975	319.8	12.78895511	322.6
felt2	12.3351439	320	12.82496616	322.8
felt2	12.30707745	319.9	12.79442595	322.7
felt2	12.36571954	320.2	12.85823671	323
felt2	12.3339649	320	12.82368324	322.8
felt2	12.32072675	319.9	12.80927829	322.7
felt2	12.32010742	319.9	12.80860437	322.7
felt2	12.31299643	319.9	12.80086663	322.7
felt1	12.19456871	319.2	12.67200077	322
felt1	12.27913703	319.7	12.76402288	322.5
felt1	12.25873019	319.6	12.7418174	322.4
felt1	12.29308826	319.8	12.77920376	322.6
felt1	12.28201289	319.7	12.76715222	322.5
felt1	12.16226961	319	12.63685485	321.8
felt1	12.27608232	319.7	12.76069893	322.5
felt1	12.25982619	319.6	12.74301	322.4
felt1	12.26296038	319.6	12.74642044	322.4
felt1	12.29274003	319.8	12.77882484	322.6
felt1	12.27324829	319.7	12.75761511	322.4
felt1	11.80558787	316.9	12.24873544	319.5
felt1	11.99877467	318.1	12.45894959	320.7
felt1	12.11709604	318.8	12.58769972	321.5
felt1	12.24775365	319.5	12.72987339	322.3
felt1	12.27308387	319.7	12.7574362	322.4
felt1	12.28304779	319.7	12.76827834	322.5
felt1	11.45405701	314.8	11.8662209	317.3
felt1	11.49969273	315.1	11.91587892	317.6
felt1	11.56741295	315.5	11.98956795	318
felt1	11.70444155	316.3	12.13867416	318.9
felt1	11.9236441	317.6	12.37719706	320.3
felt1	12.04156758	318.3	12.50551423	321
felt1	11.67145772	316.1	12.10278316	318.7
felt1	11.6106559	315.8	12.03662231	318.3
felt1	11.27462426	313.7	11.67097308	316.1
felt1	11.07455318	312.5	11.45326788	314.8
felt1	11.09218043	312.6	11.47244878	314.9
felt1	11.25596236	313.6	11.65066633	316
felt1	11.96369328	317.9	12.42077615	320.5
felt1	11.96346348	317.9	12.42052609	320.5
felt1	11.5455125	315.4	11.96573721	317.9
felt1	11.08585741	312.6	11.46556845	314.9
felt1	10.76708424	310.6	11.11869885	312.8
felt1	10.73929106	310.4	11.088456	312.6
felt1	11.96764393	317.9	12.42507501	320.5
grass	9.572084377	302.8	9.818372554	304.5
grass	9.539965577	302.6	9.783422826	304.2
grass	9.568438492	302.8	9.814405323	304.4
grass	9.598750273	303	9.847388763	304.7
grass	9.512794553	302.4	9.753856967	304
grass	9.517387548	302.5	9.758854786	304.1
grass	9.563858404	302.8	9.80942155	304.4
grass	9.572180892	302.8	9.818477576	304.5
grass	9.587898001	302.9	9.835579979	304.6
grass	9.470757345	302.1	9.70811463	303.7
grass	9.504807442	302.4	9.745165878	304
grass	9.525074482	302.5	9.76721924	304.1
grass	9.544578945	302.6	9.788442813	304.3
grass	9.594794975	303	9.843084848	304.6
grass	9.604063839	303	9.853170663	304.7
grass	9.610711233	303.1	9.860403953	304.7
grass	9.481853073	302.2	9.720188328	303.8
grass	9.503922357	302.4	9.744202782	304
grass	9.541869494	302.6	9.785494553	304.3
grass	9.534570606	302.6	9.777552346	304.2
grass	9.535211041	302.6	9.778249229	304.2
grass	9.553399763	302.7	9.798041091	304.3
grass	9.572569007	302.8	9.818899899	304.5
grass	9.596249622	303	9.844667706	304.6
grass	9.593587805	303	9.841771279	304.6
grass	9.649625797	303.3	9.902748419	305
grass	9.453983054	302	9.689861865	303.6
grass	9.498997395	302.3	9.738843738	303.9
grass	9.56538838	302.8	9.811086376	304.4
grass	9.606864618	303.1	9.8562183	304.7
grass	9.565108251	302.8	9.810781557	304.4
grass	9.561314357	302.8	9.806653272	304.4
grass	9.537136008	302.6	9.780343861	304.2
grass	9.56710178	302.8	9.812950794	304.4
grass	9.570322265	302.8	9.816455131	304.5
grass	9.59413863	303	9.842370653	304.6
grass	9.627983227	303.2	9.879198288	304.9
grass	9.623039253	303.2	9.873818556	304.8
grass	9.501715852	302.3	9.741801798	304
grass	9.539633284	302.6	9.783061245	304.2
grass	9.546785958	302.7	9.79084435	304.3
grass	9.595438636	303	9.84378524	304.6
grass	9.617454227	303.1	9.86774127	304.8
grass	9.553462881	302.7	9.798109773	304.3
grass	9.543931449	302.6	9.787738247	304.3
grass	9.504068197	302.4	9.744361477	304
grass	9.551791656	302.7	9.796291247	304.3
grass	9.553485066	302.7	9.798133913	304.3
grass	9.566807445	302.8	9.812630517	304.4
grass	9.595398408	303	9.843741467	304.6
grass	9.622709083	303.2	9.873459285	304.8
grass	9.630968161	303.2	9.882446312	304.9
grass	9.580092868	302.9	9.827086908	304.5
grass	9.564282423	302.8	9.809882941	304.4
grass	9.537503494	302.6	9.780743737	304.2
grass	9.555278021	302.7	9.800084898	304.3
grass	9.581588449	302.9	9.828714308	304.5
grass	9.580297702	302.9	9.827309795	304.5
grass	9.555397191	302.7	9.800214571	304.3
grass	9.538804157	302.6	9.782159039	304.2
grass	9.497406698	302.3	9.737112838	303.9
grass	9.49731047	302.3	9.737008128	303.9
grass	9.499891852	302.3	9.739817032	303.9
grass	9.553737232	302.7	9.798408305	304.3
grass	9.588847133	302.9	9.836612767	304.6
grass	9.599330406	303	9.848020028	304.7
grass	9.587332728	302.9	9.834964884	304.6
grass	9.598670838	303	9.847302326	304.7
grass	9.672088614	303.5	9.927191092	305.2
grass	9.641457939	303.3	9.893860652	305
grass	9.580040003	302.9	9.827029383	304.5
grass	9.59713313	303	9.845629086	304.7
grass	9.557012662	302.7	9.801972429	304.4
grass	9.592013448	303	9.840058159	304.6
grass	9.58938906	302.9	9.837202459	304.6
grass	9.558433999	302.7	9.803519041	304.4
grass	9.564564053	302.8	9.810189394	304.4
grass	9.509427362	302.4	9.750192995	304
grass	9.464849153	302.1	9.701685694	303.7
grass	9.539154497	302.6	9.782540258	304.2
grass	9.557831774	302.7	9.802863737	304.4
grass	9.584701719	302.9	9.832101979	304.6
grass	9.593388889	303	9.84155483	304.6
grass	9.587171895	302.9	9.834789875	304.6
grass	9.584290565	302.9	9.831654587	304.6
grass	9.590985385	303	9.838939483	304.6
grass	9.753059181	304	10.01529835	305.8
grass	9.733632528	303.9	9.994159443	305.6
grass	9.710986209	303.8	9.969517094	305.5
grass	9.670860802	303.5	9.925855062	305.2
grass	9.579491342	302.9	9.826432363	304.5
grass	9.585239736	302.9	9.832687417	304.6
grass	9.582711919	302.9	9.8299368	304.5
grass	9.592941486	303	9.841067993	304.6
grass	9.588540729	302.9	9.836279357	304.6
grass	9.576336135	302.9	9.822999059	304.5
grass	9.56853899	302.8	9.814514679	304.4
grass	9.5367261	302.6	9.779897824	304.2
grass	9.538988607	302.6	9.782359746	304.2
grass	9.601829398	303	9.85073928	304.7
grass	9.59364267	303	9.841830979	304.6
grass	9.591750208	303	9.839771717	304.6
grass	9.59352665	303	9.841704733	304.6
grass	9.59564025	303	9.844004625	304.6
grass	9.594211503	303	9.842449949	304.6
grass	9.628286012	303.2	9.879527761	304.9
grass	9.763300108	304.1	10.0264419	305.8
grass	9.726063288	303.9	9.985923055	305.6
grass	9.707850666	303.7	9.966105186	305.4
grass	9.735062318	303.9	9.995715254	305.6
grass	9.695065515	303.6	9.952193161	305.4
grass	9.641714791	303.3	9.894140143	305
grass	9.605118841	303	9.854318652	304.7
grass	9.555251658	302.7	9.800056211	304.3
grass	9.56914761	302.8	9.815176942	304.4
grass	9.596636987	303	9.845089213	304.6
grass	9.621644394	303.2	9.872300755	304.8
grass	9.616401279	303.1	9.866595516	304.8
grass	9.594767248	303	9.843054677	304.6
grass	9.569488047	302.8	9.815547385	304.5
grass	9.560945348	302.7	9.806251739	304.4
grass	9.626848482	303.2	9.877963528	304.9
grass	9.618609561	303.1	9.868998434	304.8
grass	9.615603051	303.1	9.865726933	304.8
grass	9.643656821	303.3	9.896253342	305
grass	9.62196916	303.2	9.872654146	304.8
grass	9.617576321	303.1	9.867874125	304.8
grass	9.621151286	303.2	9.871764185	304.8
grass	9.815855957	304.5	10.08362999	306.2
grass	9.752729825	304	10.01493996	305.8
grass	9.717323726	303.8	9.976413195	305.5
grass	9.75356272	304	10.01584627	305.8
grass	9.718455502	303.8	9.977644725	305.5
grass	9.744832524	304	10.0063466	305.7
grass	9.647019228	303.3	9.899912109	305
grass	9.644171702	303.3	9.896813604	305
grass	9.619951058	303.1	9.87045817	304.8
grass	9.612132957	303.1	9.861950987	304.8
grass	9.654218078	303.4	9.90774546	305.1
grass	9.667132449	303.5	9.921798095	305.2
grass	9.64093251	303.3	9.893288912	305
grass	9.606781117	303.1	9.85612744	304.7
grass	9.588496191	302.9	9.836230893	304.6
grass	9.614604154	303.1	9.864639993	304.8
grass	9.638279245	303.3	9.89040179	304.9
grass	9.655116303	303.4	9.908722854	305.1
grass	9.675608213	303.5	9.931020906	305.2
grass	9.6536119	303.4	9.907085854	305.1
grass	9.647444229	303.3	9.900374569	305
grass	9.684727035	303.6	9.940943455	305.3
grass	9.624524081	303.2	9.875434256	304.8
grass	9.634907773	303.2	9.886733159	304.9
grass	9.776735713	304.2	10.04106171	305.9
grass	9.739957915	303.9	10.00104234	305.7
grass	9.750553523	304	10.01257184	305.8
grass	9.717447823	303.8	9.97654823	305.5
grass	9.722943123	303.8	9.982527881	305.6
grass	9.755578463	304.1	10.01803968	305.8
grass	9.684976038	303.6	9.941214405	305.3
grass	9.660783898	303.4	9.914889987	305.1
grass	9.609387693	303.1	9.858963757	304.7
grass	9.631393099	303.2	9.882908704	304.9
grass	9.670746873	303.5	9.925731091	305.2
grass	9.692068313	303.6	9.948931788	305.3
grass	9.671142233	303.5	9.926161298	305.2
grass	9.633084724	303.2	9.884749428	304.9
grass	9.63365174	303.2	9.88536642	304.9
grass	9.637063126	303.3	9.889078483	304.9
grass	9.673996674	303.5	9.929267328	305.2
grass	9.671871617	303.5	9.92695497	305.2
grass	9.667718452	303.5	9.922435748	305.2
grass	9.700772022	303.7	9.958402635	305.4
grass	9.685232776	303.6	9.941493771	305.3
grass	9.673907515	303.5	9.92917031	305.2
grass	9.671506795	303.5	9.926557992	305.2
grass	9.650768489	303.4	9.903991827	305
grass	9.76895443	304.1	10.03259459	305.9
grass	9.760128697	304.1	10.02299097	305.8
grass	9.745201762	304	10.00674838	305.7
grass	9.756519778	304.1	10.01906396	305.8
grass	9.774310057	304.2	10.03842226	305.9
grass	9.752877638	304	10.0151008	305.8
grass	9.712403598	303.8	9.97105941	305.5
grass	9.689854512	303.6	9.946522864	305.3
grass	9.686576765	303.6	9.942956219	305.3
grass	9.697404819	303.7	9.95473865	305.4
grass	9.716511373	303.8	9.975529242	305.5
grass	9.715914097	303.8	9.974879322	305.5
grass	9.760765912	304.1	10.02368434	305.8
grass	9.746254234	304	10.00789362	305.7
grass	9.731050667	303.9	9.991350018	305.6
grass	9.6940379	303.6	9.951074973	305.3
grass	9.701935942	303.7	9.959669143	305.4
grass	9.704017081	303.7	9.961933712	305.4
grass	9.695502042	303.7	9.952668163	305.4
grass	9.709126969	303.7	9.967493982	305.5
grass	9.695408574	303.7	9.952566457	305.4
grass	9.692661084	303.6	9.949576805	305.3
grass	9.697448404	303.7	9.954786076	305.4
grass	9.680998574	303.6	9.93688637	305.3
grass	9.776713761	304.2	10.04103782	305.9
grass	9.773529022	304.2	10.03757239	305.9
grass	9.784521819	304.2	10.04953408	306
grass	9.780041146	304.2	10.04465848	306
grass	9.752256339	304	10.01442474	305.8
grass	9.761657744	304.1	10.02465478	305.8
grass	9.74794403	304	10.00973235	305.7
grass	9.749931117	304	10.01189458	305.7
grass	9.760587351	304.1	10.02349004	305.8
grass	9.78205542	304.2	10.04685029	306
grass	9.781997871	304.2	10.04678767	306
grass	9.823986114	304.5	10.09247673	306.3
grass	9.814195751	304.4	10.08182345	306.2
grass	9.769399532	304.1	10.03307892	305.9
grass	9.724317146	303.8	9.98402301	305.6
grass	9.700751498	303.7	9.958380303	305.4
grass	9.677287084	303.5	9.932847752	305.2
grass	9.684837131	303.6	9.941063255	305.3
grass	9.70267623	303.7	9.960474679	305.4
grass	9.721602077	303.8	9.981068637	305.5
grass	9.700588028	303.7	9.958202424	305.4
grass	9.696985624	303.7	9.954282507	305.4
grass	9.653624789	303.4	9.907099879	305.1
grass	9.778276303	304.2	10.04273809	305.9
grass	9.772977682	304.2	10.03697245	305.9
grass	9.782546502	304.2	10.04738466	306
grass	9.787494453	304.3	10.05276872	306
grass	9.769186511	304.1	10.03284713	305.9
grass	9.771192522	304.2	10.03502995	305.9
grass	9.763046824	304.1	10.02616629	305.8
grass	9.768138019	304.1	10.03170622	305.9
grass	9.796617135	304.3	10.06269547	306.1
grass	9.821168386	304.5	10.08941065	306.3
grass	9.809912986	304.4	10.07716321	306.2
grass	9.855966054	304.7	10.12727536	306.5
grass	9.826210201	304.5	10.09489685	306.3
grass	9.762980521	304.1	10.02609415	305.8
grass	9.714298397	303.8	9.973121215	305.5
grass	9.682039993	303.6	9.938019579	305.3
grass	9.620044519	303.1	9.870559868	304.8
grass	9.687068689	303.6	9.943491501	305.3
grass	9.646528734	303.3	9.899378383	305
grass	9.70214479	303.7	9.959896398	305.4
grass	9.702499633	303.7	9.960282517	305.4
grass	9.708287107	303.7	9.966580095	305.4
grass	9.713485365	303.8	9.972236523	305.5
grass	9.807688238	304.4	10.07474237	306.2
grass	9.780759706	304.2	10.04544038	306
grass	9.749697016	304	10.01163984	305.7
grass	9.744914529	304	10.00643583	305.7
grass	9.711661216	303.8	9.970251595	305.5
grass	9.701300745	303.7	9.95897796	305.4
grass	9.714696457	303.8	9.97355436	305.5
grass	9.736890976	303.9	9.997705088	305.7
grass	9.770436092	304.2	10.03420685	305.9
grass	9.796013746	304.3	10.0620389	306.1
grass	9.787267824	304.3	10.05252212	306
grass	9.74999462	304	10.01196368	305.7
grass	9.725960835	303.9	9.985811572	305.6
grass	9.666075057	303.5	9.920647505	305.1
grass	9.616560179	303.1	9.866768421	304.8
grass	9.592205604	303	9.840267251	304.6
grass	9.593256585	303	9.841410865	304.6
grass	9.551941804	302.7	9.796454629	304.3
grass	9.603658697	303	9.852729812	304.7
grass	9.653704559	303.4	9.90718668	305.1
grass	9.670558385	303.5	9.92552599	305.2
grass	9.700098113	303.7	9.957669329	305.4
grass	9.702089823	303.7	9.959836587	305.4
grass	9.763198054	304.1	10.02633085	305.8
grass	9.783816129	304.2	10.04876619	306
grass	9.709597096	303.7	9.968005545	305.5
grass	9.700704488	303.7	9.958329149	305.4
grass	9.690666483	303.6	9.947406402	305.3
grass	9.68098877	303.6	9.936875702	305.3
grass	9.703605088	303.7	9.961485406	305.4
grass	9.687521023	303.6	9.943983703	305.3
grass	9.733372041	303.9	9.993875997	305.6
grass	9.725004186	303.8	9.984770605	305.6
grass	9.704863315	303.7	9.962854532	305.4
grass	9.696232415	303.7	9.953462911	305.4
grass	9.636099853	303.3	9.888030308	304.9
grass	9.644273915	303.3	9.896924826	305
grass	9.57636864	302.9	9.823034429	304.5
grass	9.552990796	302.7	9.797596078	304.3
grass	9.533423727	302.6	9.776304382	304.2
grass	9.561251286	302.8	9.806584642	304.4
grass	9.595733145	303	9.844105707	304.6
grass	9.613619613	303.1	9.863568676	304.8
grass	9.694122044	303.6	9.951166533	305.3
grass	9.697303073	303.7	9.954627936	305.4
grass	9.719769846	303.8	9.979074914	305.5
grass	9.712527852	303.8	9.971194616	305.5
grass	9.809942006	304.4	10.07719478	306.2
grass	9.759528167	304.1	10.0223375	305.8
grass	9.698048384	303.7	9.955438938	305.4
grass	9.669744415	303.5	9.924640277	305.2
grass	9.654738932	303.4	9.908312222	305.1
grass	9.635824755	303.3	9.887730963	304.9
grass	9.637205777	303.3	9.889233707	304.9
grass	9.6352322	303.2	9.887086181	304.9
grass	9.668267244	303.5	9.92303291	305.2
grass	9.692461641	303.6	9.949359783	305.3
grass	9.63530255	303.2	9.887162731	304.9
grass	9.666740877	303.5	9.92137201	305.2
grass	9.605964027	303.1	9.855238332	304.7
grass	9.59283781	303	9.84095518	304.6
grass	9.555952517	302.7	9.800818843	304.4
grass	9.518803294	302.5	9.760395314	304.1
grass	9.526365931	302.5	9.768624517	304.1
grass	9.557221928	302.7	9.802200139	304.4
grass	9.597458806	303	9.845983467	304.7
grass	9.651439568	303.4	9.904722054	305
grass	9.675840246	303.5	9.931273391	305.2
grass	9.74427857	304	10.00574382	305.7
grass	9.745632034	304	10.00721658	305.7
grass	9.708661309	303.7	9.966987279	305.5
grass	9.840577933	304.6	10.11053094	306.4
grass	9.756723	304.1	10.01928509	305.8
grass	9.699748026	303.7	9.957288385	305.4
grass	9.672067304	303.5	9.927167904	305.2
grass	9.639381652	303.3	9.891601362	305
grass	9.624195255	303.2	9.875076447	304.8
grass	9.658527974	303.4	9.912435227	305.1
grass	9.6446211	303.3	9.897302612	305
grass	9.651529091	303.4	9.904819468	305
grass	9.68037353	303.6	9.936206235	305.2
grass	9.65720871	303.4	9.910999684	305.1
grass	9.635052409	303.2	9.886890543	304.9
grass	9.6040132	303	9.85311556	304.7
grass	9.592294868	303	9.840364383	304.6
grass	9.55298857	302.7	9.797593656	304.3
grass	9.559341486	302.7	9.804506514	304.4
grass	9.559522617	302.7	9.804703609	304.4
grass	9.587468243	302.9	9.835112343	304.6
grass	9.593857787	303	9.842065057	304.6
grass	9.639753372	303.3	9.892005845	305
grass	9.67416268	303.5	9.929447965	305.2
grass	9.716946557	303.8	9.976002782	305.5
grass	9.738117668	303.9	9.9990399	305.7
grass	9.748510311	304	10.01034854	305.7
grass	9.746629101	304	10.00830152	305.7
grass	9.702989037	303.7	9.960815057	305.4
grass	9.660055948	303.4	9.914097876	305.1
grass	9.614834473	303.1	9.864890613	304.8
grass	9.632567054	303.2	9.884186131	304.9
grass	9.652251853	303.4	9.905605934	305
grass	9.668149013	303.5	9.922904258	305.2
grass	9.656373326	303.4	9.91009067	305.1
grass	9.695106083	303.6	9.952237305	305.4
grass	9.670563133	303.5	9.925531157	305.2
grass	9.670231766	303.5	9.925170583	305.2
grass	9.644689616	303.3	9.897377166	305
grass	9.583371907	302.9	9.830654959	304.6
grass	9.557696324	302.7	9.802716348	304.4
grass	9.59566638	303	9.844033058	304.6
grass	9.592967025	303	9.841095783	304.6
grass	9.591691427	303	9.839707755	304.6
grass	9.611666618	303.1	9.861443545	304.8
grass	9.641007755	303.3	9.893370789	305
grass	9.699189721	303.7	9.956680872	305.4
grass	9.710351205	303.8	9.968826121	305.5
grass	9.709508405	303.7	9.967909037	305.5
grass	9.693594312	303.6	9.950592287	305.3
grass	9.718708524	303.8	9.977920048	305.5
grass	9.686222091	303.6	9.942570284	305.3
grass	9.665500856	303.5	9.920022694	305.1
grass	9.67085234	303.5	9.925845854	305.2
grass	9.680048788	303.5	9.935852871	305.2
grass	9.690464193	303.6	9.947186282	305.3
grass	9.680391173	303.6	9.936225433	305.2
grass	9.717342974	303.8	9.976434139	305.5
grass	9.726756632	303.9	9.98667751	305.6
grass	9.698701639	303.7	9.95614977	305.4
grass	9.666765598	303.5	9.92139891	305.2
grass	9.628909941	303.2	9.880206682	304.9
grass	9.59890363	303	9.847555637	304.7
grass	9.620130341	303.1	9.870653255	304.8
grass	9.620102333	303.1	9.870622778	304.8
grass	9.616712949	303.1	9.866934656	304.8
grass	9.646588466	303.3	9.89944338	305
grass	9.655299374	303.4	9.908922061	305.1
grass	9.638591182	303.3	9.890741221	304.9
grass	9.668159223	303.5	9.922915368	305.2
grass	9.675278438	303.5	9.930662065	305.2
grass	9.69630582	303.7	9.953542786	305.4
grass	9.700031701	303.7	9.957597063	305.4
grass	9.706243886	303.7	9.964356786	305.4
grass	9.66467789	303.4	9.919127193	305.1
grass	9.67327231	303.5	9.928479119	305.2
grass	9.697783962	303.7	9.95515121	305.4
grass	9.700042368	303.7	9.95760867	305.4
grass	9.732195633	303.9	9.992595901	305.6
grass	9.708190023	303.7	9.966474454	305.4
grass	9.726547742	303.9	9.986450209	305.6
grass	9.674650527	303.5	9.929978811	305.2
grass	9.675123088	303.5	9.930493023	305.2
grass	9.656247282	303.4	9.909953517	305.1
grass	9.613287811	303.1	9.863207629	304.8
grass	9.616094995	303.1	9.866262236	304.8
grass	9.621323929	303.2	9.871952045	304.8
grass	9.646852807	303.3	9.89973102	305
grass	9.67502394	303.5	9.930385136	305.2
grass	9.642923312	303.3	9.895455182	305
grass	9.683221679	303.6	9.939305418	305.3
grass	9.639728381	303.3	9.891978652	305
grass	9.634927745	303.2	9.886754891	304.9
grass	9.651187434	303.4	9.904447697	305
grass	9.63951705	303.3	9.891748694	305
grass	9.662480451	303.4	9.916736073	305.1
grass	9.701315345	303.7	9.958993847	305.4
grass	9.697542023	303.7	9.954887947	305.4
grass	9.688632507	303.6	9.945193152	305.3
grass	9.693311332	303.6	9.950284366	305.3
grass	9.702138419	303.7	9.959889466	305.4
grass	9.702072631	303.7	9.959817879	305.4
grass	9.668479534	303.5	9.923263911	305.2
grass	9.70942544	303.7	9.96781876	305.5
grass	9.675104016	303.5	9.93047227	305.2
grass	9.664575349	303.4	9.919015614	305.1
grass	9.650829984	303.4	9.904058742	305
grass	9.620789836	303.2	9.871370877	304.8
grass	9.612248287	303.1	9.862076482	304.8
grass	9.620319111	303.1	9.870858663	304.8
grass	9.642908812	303.3	9.895439404	305
grass	9.648369773	303.3	9.90138169	305
grass	9.656015936	303.4	9.90970178	305.1
grass	9.652443422	303.4	9.905814387	305
grass	9.638340533	303.3	9.89046848	304.9
grass	9.647715032	303.3	9.90066924	305
grass	9.647679601	303.3	9.900630687	305
grass	9.616247288	303.1	9.866427952	304.8
